transaction_id,account_id,customer_id,booking_date,direction,amount,currency,counterparty_id,counterparty_name,category,running_balance,synthetic_flag
TXN-00048-0066,ACC-00048,CUS-00048,2026-05-16,OUT,18509000,VND,CP-00003,DOI TAC MOCK 003,OPERATING_PAYMENT,1274580000,True
TXN-00048-0067,ACC-00048,CUS-00048,2026-05-17,IN,117595000,VND,CP-00004,DOI TAC MOCK 004,SALES_RECEIPT,1392175000,True
TXN-00048-0068,ACC-00048,CUS-00048,2026-05-18,IN,153882000,VND,CP-00005,DOI TAC MOCK 005,SALES_RECEIPT,1546057000,True
TXN-00048-0069,ACC-00048,CUS-00048,2026-05-19,OUT,159157000,VND,CP-00006,DOI TAC MOCK 006,OPERATING_PAYMENT,1386900000,True
TXN-00048-0070,ACC-00048,CUS-00048,2026-05-20,IN,98814000,VND,CP-00007,DOI TAC MOCK 007,SALES_RECEIPT,1485714000,True
TXN-00048-0071,ACC-00048,CUS-00048,2026-05-21,IN,5263000,VND,CP-00008,DOI TAC MOCK 008,SALES_RECEIPT,1490977000,True
TXN-00048-0072,ACC-00048,CUS-00048,2026-05-22,OUT,159985000,VND,CP-00009,DOI TAC MOCK 009,OPERATING_PAYMENT,1330992000,True
TXN-00048-0073,ACC-00048,CUS-00048,2026-05-23,IN,16030000,VND,CP-00010,DOI TAC MOCK 010,SALES_RECEIPT,1347022000,True
TXN-00048-0074,ACC-00048,CUS-00048,2026-05-24,IN,94903000,VND,CP-00011,DOI TAC MOCK 011,SALES_RECEIPT,1441925000,True
TXN-00048-0075,ACC-00048,CUS-00048,2026-05-25,OUT,55113000,VND,CP-00012,DOI TAC MOCK 012,OPERATING_PAYMENT,1386812000,True
TXN-00048-0076,ACC-00048,CUS-00048,2026-05-26,IN,149744000,VND,CP-00013,DOI TAC MOCK 013,SALES_RECEIPT,1536556000,True
TXN-00048-0077,ACC-00048,CUS-00048,2026-05-27,IN,69463000,VND,CP-00014,DOI TAC MOCK 014,SALES_RECEIPT,1606019000,True
TXN-00048-0078,ACC-00048,CUS-00048,2026-05-28,OUT,79270000,VND,CP-00015,DOI TAC MOCK 015,OPERATING_PAYMENT,1526749000,True
TXN-00048-0079,ACC-00048,CUS-00048,2026-05-29,IN,104827000,VND,CP-00016,DOI TAC MOCK 016,SALES_RECEIPT,1631576000,True
TXN-00048-0080,ACC-00048,CUS-00048,2026-05-30,IN,36392000,VND,CP-00017,DOI TAC MOCK 017,SALES_RECEIPT,1667968000,True
TXN-00048-0081,ACC-00048,CUS-00048,2026-05-31,OUT,148270000,VND,CP-00018,DOI TAC MOCK 018,OPERATING_PAYMENT,1519698000,True
TXN-00048-0082,ACC-00048,CUS-00048,2026-06-01,IN,49972000,VND,CP-00019,DOI TAC MOCK 019,SALES_RECEIPT,1569670000,True
TXN-00048-0083,ACC-00048,CUS-00048,2026-06-02,IN,151723000,VND,CP-00020,DOI TAC MOCK 020,SALES_RECEIPT,1721393000,True
TXN-00048-0084,ACC-00048,CUS-00048,2026-06-03,OUT,116275000,VND,CP-00021,DOI TAC MOCK 021,OPERATING_PAYMENT,1605118000,True
TXN-00048-0085,ACC-00048,CUS-00048,2026-06-04,IN,65454000,VND,CP-00022,DOI TAC MOCK 022,SALES_RECEIPT,1670572000,True
TXN-00048-0086,ACC-00048,CUS-00048,2026-06-05,IN,122219000,VND,CP-00023,DOI TAC MOCK 023,SALES_RECEIPT,1792791000,True
TXN-00048-0087,ACC-00048,CUS-00048,2026-06-06,OUT,117125000,VND,CP-00024,DOI TAC MOCK 024,OPERATING_PAYMENT,1675666000,True
TXN-00048-0088,ACC-00048,CUS-00048,2026-06-07,IN,29584000,VND,CP-00025,DOI TAC MOCK 025,SALES_RECEIPT,1705250000,True
TXN-00048-0089,ACC-00048,CUS-00048,2026-06-08,IN,44933000,VND,CP-00026,DOI TAC MOCK 026,SALES_RECEIPT,1750183000,True
TXN-00048-0090,ACC-00048,CUS-00048,2026-06-09,OUT,156654000,VND,CP-00027,DOI TAC MOCK 027,OPERATING_PAYMENT,1593529000,True
TXN-00048-0091,ACC-00048,CUS-00048,2026-06-10,IN,120945000,VND,CP-00028,DOI TAC MOCK 028,SALES_RECEIPT,1714474000,True
TXN-00048-0092,ACC-00048,CUS-00048,2026-06-11,IN,84275000,VND,CP-00029,DOI TAC MOCK 029,SALES_RECEIPT,1798749000,True
TXN-00048-0093,ACC-00048,CUS-00048,2026-06-12,OUT,143867000,VND,CP-00030,DOI TAC MOCK 030,OPERATING_PAYMENT,1654882000,True
TXN-00048-0094,ACC-00048,CUS-00048,2026-06-13,IN,66676000,VND,CP-00031,DOI TAC MOCK 031,SALES_RECEIPT,1721558000,True
TXN-00048-0095,ACC-00048,CUS-00048,2026-06-14,IN,10291000,VND,CP-00032,DOI TAC MOCK 032,SALES_RECEIPT,1731849000,True
TXN-00048-0096,ACC-00048,CUS-00048,2026-06-15,OUT,152510000,VND,CP-00033,DOI TAC MOCK 033,OPERATING_PAYMENT,1579339000,True
TXN-00048-0097,ACC-00048,CUS-00048,2026-06-16,IN,89770000,VND,CP-00034,DOI TAC MOCK 034,SALES_RECEIPT,1669109000,True
TXN-00048-0098,ACC-00048,CUS-00048,2026-06-17,IN,12250000,VND,CP-00035,DOI TAC MOCK 035,SALES_RECEIPT,1681359000,True
TXN-00048-0099,ACC-00048,CUS-00048,2026-06-18,OUT,45242000,VND,CP-00036,DOI TAC MOCK 036,OPERATING_PAYMENT,1636117000,True
TXN-00048-0100,ACC-00048,CUS-00048,2026-06-19,IN,104361000,VND,CP-00037,DOI TAC MOCK 037,SALES_RECEIPT,1740478000,True
TXN-00048-0101,ACC-00048,CUS-00048,2026-06-20,IN,120035000,VND,CP-00038,DOI TAC MOCK 038,SALES_RECEIPT,1860513000,True
TXN-00048-0102,ACC-00048,CUS-00048,2026-06-21,OUT,114575000,VND,CP-00039,DOI TAC MOCK 039,OPERATING_PAYMENT,1745938000,True
TXN-00048-0103,ACC-00048,CUS-00048,2026-06-22,IN,150080000,VND,CP-00040,DOI TAC MOCK 040,SALES_RECEIPT,1896018000,True
TXN-00048-0104,ACC-00048,CUS-00048,2026-06-23,IN,24477000,VND,CP-00041,DOI TAC MOCK 041,SALES_RECEIPT,1920495000,True
TXN-00048-0105,ACC-00048,CUS-00048,2026-06-24,OUT,108637000,VND,CP-00042,DOI TAC MOCK 042,OPERATING_PAYMENT,1811858000,True
TXN-00048-0106,ACC-00048,CUS-00048,2026-06-25,IN,156484000,VND,CP-00043,DOI TAC MOCK 043,SALES_RECEIPT,1968342000,True
TXN-00048-0107,ACC-00048,CUS-00048,2026-06-26,IN,47817000,VND,CP-00044,DOI TAC MOCK 044,SALES_RECEIPT,2016159000,True
TXN-00048-0108,ACC-00048,CUS-00048,2026-06-27,OUT,115009000,VND,CP-00045,DOI TAC MOCK 045,OPERATING_PAYMENT,1901150000,True
TXN-00048-0109,ACC-00048,CUS-00048,2026-06-28,IN,67773000,VND,CP-00046,DOI TAC MOCK 046,SALES_RECEIPT,1968923000,True
TXN-00048-0110,ACC-00048,CUS-00048,2026-06-29,IN,126726000,VND,CP-00047,DOI TAC MOCK 047,SALES_RECEIPT,2095649000,True
TXN-00048-0111,ACC-00048,CUS-00048,2026-06-30,OUT,194035000,VND,CP-SETTLEMENT,DOI TAC MOCK SETTLEMENT,SETTLEMENT_ADJUSTMENT,1901614000,True
TXN-00049-0001,ACC-00049,CUS-00049,2026-02-23,IN,69154000,VND,CP-00345,DOI TAC MOCK 345,SALES_RECEIPT,-1847564000,True
TXN-00049-0002,ACC-00049,CUS-00049,2026-02-24,IN,131077000,VND,CP-00346,DOI TAC MOCK 346,SALES_RECEIPT,-1716487000,True
TXN-00049-0003,ACC-00049,CUS-00049,2026-02-25,OUT,91774000,VND,CP-00347,DOI TAC MOCK 347,OPERATING_PAYMENT,-1808261000,True
TXN-00049-0004,ACC-00049,CUS-00049,2026-02-26,IN,30337000,VND,CP-00348,DOI TAC MOCK 348,SALES_RECEIPT,-1777924000,True
TXN-00049-0005,ACC-00049,CUS-00049,2026-02-27,IN,118896000,VND,CP-00349,DOI TAC MOCK 349,SALES_RECEIPT,-1659028000,True
TXN-00049-0006,ACC-00049,CUS-00049,2026-02-28,OUT,28322000,VND,CP-00350,DOI TAC MOCK 350,OPERATING_PAYMENT,-1687350000,True
TXN-00049-0007,ACC-00049,CUS-00049,2026-03-01,IN,54393000,VND,CP-00351,DOI TAC MOCK 351,SALES_RECEIPT,-1632957000,True
TXN-00049-0008,ACC-00049,CUS-00049,2026-03-02,IN,120669000,VND,CP-00352,DOI TAC MOCK 352,SALES_RECEIPT,-1512288000,True
TXN-00049-0009,ACC-00049,CUS-00049,2026-03-03,OUT,54665000,VND,CP-00353,DOI TAC MOCK 353,OPERATING_PAYMENT,-1566953000,True
TXN-00049-0010,ACC-00049,CUS-00049,2026-03-04,IN,103928000,VND,CP-00354,DOI TAC MOCK 354,SALES_RECEIPT,-1463025000,True
TXN-00049-0011,ACC-00049,CUS-00049,2026-03-05,IN,134236000,VND,CP-00355,DOI TAC MOCK 355,SALES_RECEIPT,-1328789000,True
TXN-00049-0012,ACC-00049,CUS-00049,2026-03-06,OUT,17259000,VND,CP-00356,DOI TAC MOCK 356,OPERATING_PAYMENT,-1346048000,True
TXN-00049-0013,ACC-00049,CUS-00049,2026-03-07,IN,28490000,VND,CP-00357,DOI TAC MOCK 357,SALES_RECEIPT,-1317558000,True
TXN-00049-0014,ACC-00049,CUS-00049,2026-03-08,IN,30900000,VND,CP-00358,DOI TAC MOCK 358,SALES_RECEIPT,-1286658000,True
TXN-00049-0015,ACC-00049,CUS-00049,2026-03-09,OUT,57634000,VND,CP-00359,DOI TAC MOCK 359,OPERATING_PAYMENT,-1344292000,True
TXN-00049-0016,ACC-00049,CUS-00049,2026-03-10,IN,65334000,VND,CP-00360,DOI TAC MOCK 360,SALES_RECEIPT,-1278958000,True
TXN-00049-0017,ACC-00049,CUS-00049,2026-03-11,IN,134263000,VND,CP-00361,DOI TAC MOCK 361,SALES_RECEIPT,-1144695000,True
TXN-00049-0018,ACC-00049,CUS-00049,2026-03-12,OUT,104376000,VND,CP-00362,DOI TAC MOCK 362,OPERATING_PAYMENT,-1249071000,True
TXN-00049-0019,ACC-00049,CUS-00049,2026-03-13,IN,12464000,VND,CP-00363,DOI TAC MOCK 363,SALES_RECEIPT,-1236607000,True
TXN-00049-0020,ACC-00049,CUS-00049,2026-03-14,IN,142257000,VND,CP-00364,DOI TAC MOCK 364,SALES_RECEIPT,-1094350000,True
TXN-00049-0021,ACC-00049,CUS-00049,2026-03-15,OUT,28295000,VND,CP-00365,DOI TAC MOCK 365,OPERATING_PAYMENT,-1122645000,True
TXN-00049-0022,ACC-00049,CUS-00049,2026-03-16,IN,48685000,VND,CP-00366,DOI TAC MOCK 366,SALES_RECEIPT,-1073960000,True
TXN-00049-0023,ACC-00049,CUS-00049,2026-03-17,IN,140438000,VND,CP-00367,DOI TAC MOCK 367,SALES_RECEIPT,-933522000,True
TXN-00049-0024,ACC-00049,CUS-00049,2026-03-18,OUT,92124000,VND,CP-00368,DOI TAC MOCK 368,OPERATING_PAYMENT,-1025646000,True
TXN-00049-0025,ACC-00049,CUS-00049,2026-03-19,IN,136137000,VND,CP-00369,DOI TAC MOCK 369,SALES_RECEIPT,-889509000,True
TXN-00049-0026,ACC-00049,CUS-00049,2026-03-20,IN,71207000,VND,CP-00370,DOI TAC MOCK 370,SALES_RECEIPT,-818302000,True
TXN-00049-0027,ACC-00049,CUS-00049,2026-03-21,OUT,7058000,VND,CP-00371,DOI TAC MOCK 371,OPERATING_PAYMENT,-825360000,True
TXN-00049-0028,ACC-00049,CUS-00049,2026-03-22,IN,68888000,VND,CP-00372,DOI TAC MOCK 372,SALES_RECEIPT,-756472000,True
TXN-00049-0029,ACC-00049,CUS-00049,2026-03-23,IN,150181000,VND,CP-00373,DOI TAC MOCK 373,SALES_RECEIPT,-606291000,True
TXN-00049-0030,ACC-00049,CUS-00049,2026-03-24,OUT,92636000,VND,CP-00374,DOI TAC MOCK 374,OPERATING_PAYMENT,-698927000,True
TXN-00049-0031,ACC-00049,CUS-00049,2026-03-25,IN,123342000,VND,CP-00375,DOI TAC MOCK 375,SALES_RECEIPT,-575585000,True
TXN-00049-0032,ACC-00049,CUS-00049,2026-03-26,IN,38120000,VND,CP-00376,DOI TAC MOCK 376,SALES_RECEIPT,-537465000,True
TXN-00049-0033,ACC-00049,CUS-00049,2026-03-27,OUT,82171000,VND,CP-00377,DOI TAC MOCK 377,OPERATING_PAYMENT,-619636000,True
TXN-00049-0034,ACC-00049,CUS-00049,2026-03-28,IN,111937000,VND,CP-00378,DOI TAC MOCK 378,SALES_RECEIPT,-507699000,True
TXN-00049-0035,ACC-00049,CUS-00049,2026-03-29,IN,147453000,VND,CP-00379,DOI TAC MOCK 379,SALES_RECEIPT,-360246000,True
TXN-00049-0036,ACC-00049,CUS-00049,2026-03-30,OUT,72406000,VND,CP-00380,DOI TAC MOCK 380,OPERATING_PAYMENT,-432652000,True
TXN-00049-0037,ACC-00049,CUS-00049,2026-03-31,IN,77083000,VND,CP-00381,DOI TAC MOCK 381,SALES_RECEIPT,-355569000,True
TXN-00049-0038,ACC-00049,CUS-00049,2026-04-01,IN,126857000,VND,CP-00382,DOI TAC MOCK 382,SALES_RECEIPT,-228712000,True
TXN-00049-0039,ACC-00049,CUS-00049,2026-04-02,OUT,95319000,VND,CP-00383,DOI TAC MOCK 383,OPERATING_PAYMENT,-324031000,True
TXN-00049-0040,ACC-00049,CUS-00049,2026-04-03,IN,118918000,VND,CP-00384,DOI TAC MOCK 384,SALES_RECEIPT,-205113000,True
TXN-00049-0041,ACC-00049,CUS-00049,2026-04-04,IN,37087000,VND,CP-00385,DOI TAC MOCK 385,SALES_RECEIPT,-168026000,True
TXN-00049-0042,ACC-00049,CUS-00049,2026-04-05,OUT,74973000,VND,CP-00386,DOI TAC MOCK 386,OPERATING_PAYMENT,-242999000,True
TXN-00049-0043,ACC-00049,CUS-00049,2026-04-06,IN,66824000,VND,CP-00387,DOI TAC MOCK 387,SALES_RECEIPT,-176175000,True
TXN-00049-0044,ACC-00049,CUS-00049,2026-04-07,IN,41005000,VND,CP-00388,DOI TAC MOCK 388,SALES_RECEIPT,-135170000,True
TXN-00049-0045,ACC-00049,CUS-00049,2026-04-08,OUT,118840000,VND,CP-00389,DOI TAC MOCK 389,OPERATING_PAYMENT,-254010000,True
TXN-00049-0046,ACC-00049,CUS-00049,2026-04-09,IN,79019000,VND,CP-00390,DOI TAC MOCK 390,SALES_RECEIPT,-174991000,True
TXN-00049-0047,ACC-00049,CUS-00049,2026-04-10,IN,76656000,VND,CP-00391,DOI TAC MOCK 391,SALES_RECEIPT,-98335000,True
TXN-00049-0048,ACC-00049,CUS-00049,2026-04-11,OUT,100360000,VND,CP-00392,DOI TAC MOCK 392,OPERATING_PAYMENT,-198695000,True
TXN-00049-0049,ACC-00049,CUS-00049,2026-04-12,IN,69696000,VND,CP-00393,DOI TAC MOCK 393,SALES_RECEIPT,-128999000,True
TXN-00049-0050,ACC-00049,CUS-00049,2026-04-13,IN,49303000,VND,CP-00394,DOI TAC MOCK 394,SALES_RECEIPT,-79696000,True
TXN-00049-0051,ACC-00049,CUS-00049,2026-04-14,OUT,96750000,VND,CP-00395,DOI TAC MOCK 395,OPERATING_PAYMENT,-176446000,True
TXN-00049-0052,ACC-00049,CUS-00049,2026-04-15,IN,130883000,VND,CP-00396,DOI TAC MOCK 396,SALES_RECEIPT,-45563000,True
TXN-00049-0053,ACC-00049,CUS-00049,2026-04-16,IN,6873000,VND,CP-00397,DOI TAC MOCK 397,SALES_RECEIPT,-38690000,True
TXN-00049-0054,ACC-00049,CUS-00049,2026-04-17,OUT,92297000,VND,CP-00398,DOI TAC MOCK 398,OPERATING_PAYMENT,-130987000,True
TXN-00049-0055,ACC-00049,CUS-00049,2026-04-18,IN,36860000,VND,CP-00399,DOI TAC MOCK 399,SALES_RECEIPT,-94127000,True
TXN-00049-0056,ACC-00049,CUS-00049,2026-04-19,IN,73485000,VND,CP-00400,DOI TAC MOCK 400,SALES_RECEIPT,-20642000,True
TXN-00049-0057,ACC-00049,CUS-00049,2026-04-20,OUT,47738000,VND,CP-00001,DOI TAC MOCK 001,OPERATING_PAYMENT,-68380000,True
TXN-00049-0058,ACC-00049,CUS-00049,2026-04-21,IN,68837000,VND,CP-00002,DOI TAC MOCK 002,SALES_RECEIPT,457000,True
TXN-00049-0059,ACC-00049,CUS-00049,2026-04-22,IN,60966000,VND,CP-00003,DOI TAC MOCK 003,SALES_RECEIPT,61423000,True
TXN-00049-0060,ACC-00049,CUS-00049,2026-04-23,OUT,125520000,VND,CP-00004,DOI TAC MOCK 004,OPERATING_PAYMENT,-64097000,True
TXN-00049-0061,ACC-00049,CUS-00049,2026-04-24,IN,67219000,VND,CP-00005,DOI TAC MOCK 005,SALES_RECEIPT,3122000,True
TXN-00049-0062,ACC-00049,CUS-00049,2026-04-25,IN,89617000,VND,CP-00006,DOI TAC MOCK 006,SALES_RECEIPT,92739000,True
TXN-00049-0063,ACC-00049,CUS-00049,2026-04-26,OUT,97197000,VND,CP-00007,DOI TAC MOCK 007,OPERATING_PAYMENT,-4458000,True
TXN-00049-0064,ACC-00049,CUS-00049,2026-04-27,IN,84695000,VND,CP-00008,DOI TAC MOCK 008,SALES_RECEIPT,80237000,True
TXN-00049-0065,ACC-00049,CUS-00049,2026-04-28,IN,150860000,VND,CP-00009,DOI TAC MOCK 009,SALES_RECEIPT,231097000,True
TXN-00049-0066,ACC-00049,CUS-00049,2026-04-29,OUT,91872000,VND,CP-00010,DOI TAC MOCK 010,OPERATING_PAYMENT,139225000,True
TXN-00049-0067,ACC-00049,CUS-00049,2026-04-30,IN,106029000,VND,CP-00011,DOI TAC MOCK 011,SALES_RECEIPT,245254000,True
TXN-00049-0068,ACC-00049,CUS-00049,2026-05-01,IN,153964000,VND,CP-00012,DOI TAC MOCK 012,SALES_RECEIPT,399218000,True
TXN-00049-0069,ACC-00049,CUS-00049,2026-05-02,OUT,18415000,VND,CP-00013,DOI TAC MOCK 013,OPERATING_PAYMENT,380803000,True
TXN-00049-0070,ACC-00049,CUS-00049,2026-05-03,IN,25851000,VND,CP-00014,DOI TAC MOCK 014,SALES_RECEIPT,406654000,True
TXN-00049-0071,ACC-00049,CUS-00049,2026-05-04,IN,30555000,VND,CP-00015,DOI TAC MOCK 015,SALES_RECEIPT,437209000,True
TXN-00049-0072,ACC-00049,CUS-00049,2026-05-05,OUT,32152000,VND,CP-00016,DOI TAC MOCK 016,OPERATING_PAYMENT,405057000,True
TXN-00049-0073,ACC-00049,CUS-00049,2026-05-06,IN,62956000,VND,CP-00017,DOI TAC MOCK 017,SALES_RECEIPT,468013000,True
TXN-00049-0074,ACC-00049,CUS-00049,2026-05-07,IN,48535000,VND,CP-00018,DOI TAC MOCK 018,SALES_RECEIPT,516548000,True
TXN-00049-0075,ACC-00049,CUS-00049,2026-05-08,OUT,130426000,VND,CP-00019,DOI TAC MOCK 019,OPERATING_PAYMENT,386122000,True
TXN-00049-0076,ACC-00049,CUS-00049,2026-05-09,IN,121745000,VND,CP-00020,DOI TAC MOCK 020,SALES_RECEIPT,507867000,True
TXN-00049-0077,ACC-00049,CUS-00049,2026-05-10,IN,77461000,VND,CP-00021,DOI TAC MOCK 021,SALES_RECEIPT,585328000,True
TXN-00049-0078,ACC-00049,CUS-00049,2026-05-11,OUT,23466000,VND,CP-00022,DOI TAC MOCK 022,OPERATING_PAYMENT,561862000,True
TXN-00049-0079,ACC-00049,CUS-00049,2026-05-12,IN,56256000,VND,CP-00023,DOI TAC MOCK 023,SALES_RECEIPT,618118000,True
TXN-00049-0080,ACC-00049,CUS-00049,2026-05-13,IN,59598000,VND,CP-00024,DOI TAC MOCK 024,SALES_RECEIPT,677716000,True
TXN-00049-0081,ACC-00049,CUS-00049,2026-05-14,OUT,22431000,VND,CP-00025,DOI TAC MOCK 025,OPERATING_PAYMENT,655285000,True
TXN-00049-0082,ACC-00049,CUS-00049,2026-05-15,IN,118868000,VND,CP-00026,DOI TAC MOCK 026,SALES_RECEIPT,774153000,True
TXN-00049-0083,ACC-00049,CUS-00049,2026-05-16,IN,150815000,VND,CP-00027,DOI TAC MOCK 027,SALES_RECEIPT,924968000,True
TXN-00049-0084,ACC-00049,CUS-00049,2026-05-17,OUT,134181000,VND,CP-00028,DOI TAC MOCK 028,OPERATING_PAYMENT,790787000,True
TXN-00049-0085,ACC-00049,CUS-00049,2026-05-18,IN,12669000,VND,CP-00029,DOI TAC MOCK 029,SALES_RECEIPT,803456000,True
TXN-00049-0086,ACC-00049,CUS-00049,2026-05-19,IN,45832000,VND,CP-00030,DOI TAC MOCK 030,SALES_RECEIPT,849288000,True
TXN-00049-0087,ACC-00049,CUS-00049,2026-05-20,OUT,80257000,VND,CP-00031,DOI TAC MOCK 031,OPERATING_PAYMENT,769031000,True
TXN-00049-0088,ACC-00049,CUS-00049,2026-05-21,IN,39009000,VND,CP-00032,DOI TAC MOCK 032,SALES_RECEIPT,808040000,True
TXN-00049-0089,ACC-00049,CUS-00049,2026-05-22,IN,103565000,VND,CP-00033,DOI TAC MOCK 033,SALES_RECEIPT,911605000,True
TXN-00049-0090,ACC-00049,CUS-00049,2026-05-23,OUT,50943000,VND,CP-00034,DOI TAC MOCK 034,OPERATING_PAYMENT,860662000,True
TXN-00049-0091,ACC-00049,CUS-00049,2026-05-24,IN,66720000,VND,CP-00035,DOI TAC MOCK 035,SALES_RECEIPT,927382000,True
TXN-00049-0092,ACC-00049,CUS-00049,2026-05-25,IN,133334000,VND,CP-00036,DOI TAC MOCK 036,SALES_RECEIPT,1060716000,True
TXN-00049-0093,ACC-00049,CUS-00049,2026-05-26,OUT,13384000,VND,CP-00037,DOI TAC MOCK 037,OPERATING_PAYMENT,1047332000,True
TXN-00049-0094,ACC-00049,CUS-00049,2026-05-27,IN,109955000,VND,CP-00038,DOI TAC MOCK 038,SALES_RECEIPT,1157287000,True
TXN-00049-0095,ACC-00049,CUS-00049,2026-05-28,IN,56222000,VND,CP-00039,DOI TAC MOCK 039,SALES_RECEIPT,1213509000,True
TXN-00049-0096,ACC-00049,CUS-00049,2026-05-29,OUT,53323000,VND,CP-00040,DOI TAC MOCK 040,OPERATING_PAYMENT,1160186000,True
TXN-00049-0097,ACC-00049,CUS-00049,2026-05-30,IN,136355000,VND,CP-00041,DOI TAC MOCK 041,SALES_RECEIPT,1296541000,True
TXN-00049-0098,ACC-00049,CUS-00049,2026-05-31,IN,79055000,VND,CP-00042,DOI TAC MOCK 042,SALES_RECEIPT,1375596000,True
TXN-00049-0099,ACC-00049,CUS-00049,2026-06-01,OUT,19975000,VND,CP-00043,DOI TAC MOCK 043,OPERATING_PAYMENT,1355621000,True
TXN-00049-0100,ACC-00049,CUS-00049,2026-06-02,IN,133019000,VND,CP-00044,DOI TAC MOCK 044,SALES_RECEIPT,1488640000,True
TXN-00049-0101,ACC-00049,CUS-00049,2026-06-03,IN,47210000,VND,CP-00045,DOI TAC MOCK 045,SALES_RECEIPT,1535850000,True
TXN-00049-0102,ACC-00049,CUS-00049,2026-06-04,OUT,104052000,VND,CP-00046,DOI TAC MOCK 046,OPERATING_PAYMENT,1431798000,True
TXN-00049-0103,ACC-00049,CUS-00049,2026-06-05,IN,87695000,VND,CP-00047,DOI TAC MOCK 047,SALES_RECEIPT,1519493000,True
TXN-00049-0104,ACC-00049,CUS-00049,2026-06-06,IN,105305000,VND,CP-00048,DOI TAC MOCK 048,SALES_RECEIPT,1624798000,True
TXN-00049-0105,ACC-00049,CUS-00049,2026-06-07,OUT,34227000,VND,CP-00049,DOI TAC MOCK 049,OPERATING_PAYMENT,1590571000,True
TXN-00049-0106,ACC-00049,CUS-00049,2026-06-08,IN,122042000,VND,CP-00050,DOI TAC MOCK 050,SALES_RECEIPT,1712613000,True
TXN-00049-0107,ACC-00049,CUS-00049,2026-06-09,IN,11338000,VND,CP-00051,DOI TAC MOCK 051,SALES_RECEIPT,1723951000,True
TXN-00049-0108,ACC-00049,CUS-00049,2026-06-10,OUT,147022000,VND,CP-00052,DOI TAC MOCK 052,OPERATING_PAYMENT,1576929000,True
TXN-00049-0109,ACC-00049,CUS-00049,2026-06-11,IN,124705000,VND,CP-00053,DOI TAC MOCK 053,SALES_RECEIPT,1701634000,True
TXN-00049-0110,ACC-00049,CUS-00049,2026-06-12,IN,109861000,VND,CP-00054,DOI TAC MOCK 054,SALES_RECEIPT,1811495000,True
TXN-00049-0111,ACC-00049,CUS-00049,2026-06-13,OUT,135219000,VND,CP-00055,DOI TAC MOCK 055,OPERATING_PAYMENT,1676276000,True
TXN-00049-0112,ACC-00049,CUS-00049,2026-06-14,IN,142985000,VND,CP-00056,DOI TAC MOCK 056,SALES_RECEIPT,1819261000,True
TXN-00049-0113,ACC-00049,CUS-00049,2026-06-15,IN,111397000,VND,CP-00057,DOI TAC MOCK 057,SALES_RECEIPT,1930658000,True
TXN-00049-0114,ACC-00049,CUS-00049,2026-06-16,OUT,93533000,VND,CP-00058,DOI TAC MOCK 058,OPERATING_PAYMENT,1837125000,True
TXN-00049-0115,ACC-00049,CUS-00049,2026-06-17,IN,13083000,VND,CP-00059,DOI TAC MOCK 059,SALES_RECEIPT,1850208000,True
TXN-00049-0116,ACC-00049,CUS-00049,2026-06-18,IN,41168000,VND,CP-00060,DOI TAC MOCK 060,SALES_RECEIPT,1891376000,True
TXN-00049-0117,ACC-00049,CUS-00049,2026-06-19,OUT,48275000,VND,CP-00061,DOI TAC MOCK 061,OPERATING_PAYMENT,1843101000,True
TXN-00049-0118,ACC-00049,CUS-00049,2026-06-20,IN,35692000,VND,CP-00062,DOI TAC MOCK 062,SALES_RECEIPT,1878793000,True
TXN-00049-0119,ACC-00049,CUS-00049,2026-06-21,IN,118224000,VND,CP-00063,DOI TAC MOCK 063,SALES_RECEIPT,1997017000,True
TXN-00049-0120,ACC-00049,CUS-00049,2026-06-22,OUT,115934000,VND,CP-00064,DOI TAC MOCK 064,OPERATING_PAYMENT,1881083000,True
TXN-00049-0121,ACC-00049,CUS-00049,2026-06-23,IN,32710000,VND,CP-00065,DOI TAC MOCK 065,SALES_RECEIPT,1913793000,True
TXN-00049-0122,ACC-00049,CUS-00049,2026-06-24,IN,97519000,VND,CP-00066,DOI TAC MOCK 066,SALES_RECEIPT,2011312000,True
TXN-00049-0123,ACC-00049,CUS-00049,2026-06-25,OUT,94424000,VND,CP-00067,DOI TAC MOCK 067,OPERATING_PAYMENT,1916888000,True
TXN-00049-0124,ACC-00049,CUS-00049,2026-06-26,IN,146758000,VND,CP-00068,DOI TAC MOCK 068,SALES_RECEIPT,2063646000,True
TXN-00049-0125,ACC-00049,CUS-00049,2026-06-27,IN,70608000,VND,CP-00069,DOI TAC MOCK 069,SALES_RECEIPT,2134254000,True
TXN-00049-0126,ACC-00049,CUS-00049,2026-06-28,OUT,144895000,VND,CP-00070,DOI TAC MOCK 070,OPERATING_PAYMENT,1989359000,True
TXN-00049-0127,ACC-00049,CUS-00049,2026-06-29,IN,97405000,VND,CP-00071,DOI TAC MOCK 071,SALES_RECEIPT,2086764000,True
TXN-00049-0128,ACC-00049,CUS-00049,2026-06-30,IN,1322406000,VND,CP-SETTLEMENT,DOI TAC MOCK SETTLEMENT,SETTLEMENT_ADJUSTMENT,3409170000,True
TXN-00050-0001,ACC-00050,CUS-00050,2026-02-06,IN,30927000,VND,CP-00352,DOI TAC MOCK 352,SALES_RECEIPT,-278841000,True
TXN-00050-0002,ACC-00050,CUS-00050,2026-02-07,IN,153096000,VND,CP-00353,DOI TAC MOCK 353,SALES_RECEIPT,-125745000,True
